EXP_NAME,EXPERIMENTER,MODEL_FAMILY,SEED,N_FOLDS,FEATURE_MODE,SCALER_TYPE,USE_PCA,PCA_N_COMPONENTS,IMBALANCE_MODE,train_size,cv_f1_macro_mean,cv_f1_macro_std,public_lb_f1_macro,private_lb_f1_macro,train_time_sec,submission_file,notes,C,class_weight,dual,fit_intercept,intercept_scaling,loss,max_iter,multi_class,penalty,random_state,tol,verbose
174A,Zuha,svm,42,3,img+text,standard,True,64,none,1530,0.6110889094612252,0.05196924717210368,,,0.06577491760253906,,,1.0,,False,True,1.0,squared_hinge,10000,ovr,l2,42,1e-05,1
175A,Zuha,svm,42,3,img+text,standard,True,64,none,1530,0.579998682893247,0.0377380143334044,,,1.0320618152618408,,,1.0,,True,True,1.0,hinge,10000,ovr,l2,42,1e-05,1
176A,Zuha,svm,42,3,img+text,standard,True,64,none,1530,0.6097280945983222,0.04889053253018561,,,0.052284955978393555,,,1.0,,False,True,1.0,squared_hinge,10000,ovr,l1,42,1e-05,1
177A,Zuha,svm,42,3,img+text,standard,True,64,none,1530,0.6110889094612252,0.05196924717210368,,,0.7306137084960938,,,1.0,,True,True,1.0,squared_hinge,50000,ovr,l2,42,1e-05,1
178A,Zuha,svm,42,3,img+text,standard,True,64,none,1530,0.6110889094612252,0.05196924717210368,,,0.03526782989501953,,,1.0,,False,True,1.0,squared_hinge,50000,ovr,l2,42,1e-05,1
179A,Zuha,svm,42,3,img+text,standard,True,64,none,1530,0.5812556542170276,0.0382145510069666,,,3.1136043071746826,,,1.0,,True,True,1.0,hinge,50000,ovr,l2,42,1e-05,1
180A,Zuha,svm,42,3,img+text,standard,True,64,none,1530,0.6097280945983222,0.04889053253018561,,,0.06578969955444336,,,1.0,,False,True,1.0,squared_hinge,50000,ovr,l1,42,1e-05,1
181A,Zuha,svm,42,3,img+text,standard,True,64,none,1530,0.6111420950228652,0.013246687679059531,,,0.8959071636199951,,,10.0,,True,True,1.0,squared_hinge,1000,ovr,l2,42,0.001,1
182A,Zuha,svm,42,3,img+text,standard,True,64,none,1530,0.6110889094612252,0.05196924717210368,,,0.03778409957885742,,,10.0,,False,True,1.0,squared_hinge,1000,ovr,l2,42,0.001,1
183A,Zuha,svm,42,3,img+text,standard,True,64,none,1530,0.6049436447461201,0.04117385513578583,,,0.47567176818847656,,,10.0,,True,True,1.0,hinge,1000,ovr,l2,42,0.001,1
184A,Zuha,svm,42,3,img+text,standard,True,64,none,1530,0.6110889094612252,0.05196924717210368,,,0.06177496910095215,,,10.0,,False,True,1.0,squared_hinge,1000,ovr,l1,42,0.001,1
185A,Zuha,svm,42,3,img+text,standard,True,64,none,1530,0.6094158855976476,0.051927575372141696,,,1.980085849761963,,,10.0,,True,True,1.0,squared_hinge,5000,ovr,l2,42,0.001,1
186A,Zuha,svm,42,3,img+text,standard,True,64,none,1530,0.6110889094612252,0.05196924717210368,,,0.025845050811767578,,,10.0,,False,True,1.0,squared_hinge,5000,ovr,l2,42,0.001,1
187A,Zuha,svm,42,3,img+text,standard,True,64,none,1530,0.5413229512501014,0.0628942303607862,,,0.6020345687866211,,,10.0,,True,True,1.0,hinge,5000,ovr,l2,42,0.001,1
188A,Zuha,svm,42,3,img+text,standard,True,64,none,1530,0.6110889094612252,0.05196924717210368,,,0.0336611270904541,,,10.0,,False,True,1.0,squared_hinge,5000,ovr,l1,42,0.001,1
189A,Zuha,svm,42,3,img+text,standard,True,64,none,1530,0.6082985559630109,0.04867993846869558,,,2.9859347343444824,,,10.0,,True,True,1.0,squared_hinge,10000,ovr,l2,42,0.001,1
190A,Zuha,svm,42,3,img+text,standard,True,64,none,1530,0.6110889094612252,0.05196924717210368,,,0.026454925537109375,,,10.0,,False,True,1.0,squared_hinge,10000,ovr,l2,42,0.001,1
191A,Zuha,svm,42,3,img+text,standard,True,64,none,1530,0.5448975873703423,0.06863846467587162,,,0.9736306667327881,,,10.0,,True,True,1.0,hinge,10000,ovr,l2,42,0.001,1
192A,Zuha,svm,42,3,img+text,standard,True,64,none,1530,0.6110889094612252,0.05196924717210368,,,0.03656435012817383,,,10.0,,False,True,1.0,squared_hinge,10000,ovr,l1,42,0.001,1
193A,Zuha,svm,42,3,img+text,standard,True,64,none,1530,0.6110889094612252,0.05196924717210368,,,5.078208684921265,,,10.0,,True,True,1.0,squared_hinge,50000,ovr,l2,42,0.001,1
194A,Zuha,svm,42,3,img+text,standard,True,64,none,1530,0.6110889094612252,0.05196924717210368,,,0.0252835750579834,,,10.0,,False,True,1.0,squared_hinge,50000,ovr,l2,42,0.001,1
195A,Zuha,svm,42,3,img+text,standard,True,64,none,1530,0.5843158156944007,0.03485668222024642,,,2.2598814964294434,,,10.0,,True,True,1.0,hinge,50000,ovr,l2,42,0.001,1
196A,Zuha,svm,42,3,img+text,standard,True,64,none,1530,0.6110889094612252,0.05196924717210368,,,0.039307594299316406,,,10.0,,False,True,1.0,squared_hinge,50000,ovr,l1,42,0.001,1
197A,Zuha,svm,42,3,img+text,standard,True,64,none,1530,0.6111420950228652,0.013246687679059531,,,0.44891929626464844,,,10.0,,True,True,1.0,squared_hinge,1000,ovr,l2,42,0.0001,1
198A,Zuha,svm,42,3,img+text,standard,True,64,none,1530,0.6110889094612252,0.05196924717210368,,,0.033022403717041016,,,10.0,,False,True,1.0,squared_hinge,1000,ovr,l2,42,0.0001,1
199A,Zuha,svm,42,3,img+text,standard,True,64,none,1530,0.6049436447461201,0.04117385513578583,,,0.34107303619384766,,,10.0,,True,True,1.0,hinge,1000,ovr,l2,42,0.0001,1
200A,Zuha,svm,42,3,img+text,standard,True,64,none,1530,0.6110889094612252,0.05196924717210368,,,0.03599405288696289,,,10.0,,False,True,1.0,squared_hinge,1000,ovr,l1,42,0.0001,1
201A,Zuha,svm,42,3,img+text,standard,True,64,none,1530,0.6094158855976476,0.051927575372141696,,,1.7897617816925049,,,10.0,,True,True,1.0,squared_hinge,5000,ovr,l2,42,0.0001,1
202A,Zuha,svm,42,3,img+text,standard,True,64,none,1530,0.6110889094612252,0.05196924717210368,,,0.0275726318359375,,,10.0,,False,True,1.0,squared_hinge,5000,ovr,l2,42,0.0001,1
203A,Zuha,svm,42,3,img+text,standard,True,64,none,1530,0.5413229512501014,0.0628942303607862,,,0.6967587471008301,,,10.0,,True,True,1.0,hinge,5000,ovr,l2,42,0.0001,1
204A,Zuha,svm,42,3,img+text,standard,True,64,none,1530,0.6110889094612252,0.05196924717210368,,,0.038320302963256836,,,10.0,,False,True,1.0,squared_hinge,5000,ovr,l1,42,0.0001,1
205A,Zuha,svm,42,3,img+text,standard,True,64,none,1530,0.6082985559630109,0.04867993846869558,,,2.8581223487854004,,,10.0,,True,True,1.0,squared_hinge,10000,ovr,l2,42,0.0001,1
206A,Zuha,svm,42,3,img+text,standard,True,64,none,1530,0.6110889094612252,0.05196924717210368,,,0.03024148941040039,,,10.0,,False,True,1.0,squared_hinge,10000,ovr,l2,42,0.0001,1
207A,Zuha,svm,42,3,img+text,standard,True,64,none,1530,0.5448975873703423,0.06863846467587162,,,0.8974676132202148,,,10.0,,True,True,1.0,hinge,10000,ovr,l2,42,0.0001,1
208A,Zuha,svm,42,3,img+text,standard,True,64,none,1530,0.6110889094612252,0.05196924717210368,,,0.03749823570251465,,,10.0,,False,True,1.0,squared_hinge,10000,ovr,l1,42,0.0001,1
209A,Zuha,svm,42,3,img+text,standard,True,64,none,1530,0.6110889094612252,0.05196924717210368,,,6.511721611022949,,,10.0,,True,True,1.0,squared_hinge,50000,ovr,l2,42,0.0001,1
210A,Zuha,svm,42,3,img+text,standard,True,64,none,1530,0.6110889094612252,0.05196924717210368,,,0.02749013900756836,,,10.0,,False,True,1.0,squared_hinge,50000,ovr,l2,42,0.0001,1
211A,Zuha,svm,42,3,img+text,standard,True,64,none,1530,0.5842349938835358,0.03421767327730486,,,2.1637189388275146,,,10.0,,True,True,1.0,hinge,50000,ovr,l2,42,0.0001,1
212A,Zuha,svm,42,3,img+text,standard,True,64,none,1530,0.6110889094612252,0.05196924717210368,,,0.04831051826477051,,,10.0,,False,True,1.0,squared_hinge,50000,ovr,l1,42,0.0001,1
213A,Zuha,svm,42,3,img+text,standard,True,64,none,1530,0.6111420950228652,0.013246687679059531,,,0.4730203151702881,,,10.0,,True,True,1.0,squared_hinge,1000,ovr,l2,42,1e-05,1
214A,Zuha,svm,42,3,img+text,standard,True,64,none,1530,0.6110889094612252,0.05196924717210368,,,0.029555320739746094,,,10.0,,False,True,1.0,squared_hinge,1000,ovr,l2,42,1e-05,1
215A,Zuha,svm,42,3,img+text,standard,True,64,none,1530,0.6049436447461201,0.04117385513578583,,,0.37141990661621094,,,10.0,,True,True,1.0,hinge,1000,ovr,l2,42,1e-05,1
216A,Zuha,svm,42,3,img+text,standard,True,64,none,1530,0.6110889094612252,0.05196924717210368,,,0.0437474250793457,,,10.0,,False,True,1.0,squared_hinge,1000,ovr,l1,42,1e-05,1
217A,Zuha,svm,42,3,img+text,standard,True,64,none,1530,0.6094158855976476,0.051927575372141696,,,2.0321285724639893,,,10.0,,True,True,1.0,squared_hinge,5000,ovr,l2,42,1e-05,1
218A,Zuha,svm,42,3,img+text,standard,True,64,none,1530,0.6110889094612252,0.05196924717210368,,,0.03541994094848633,,,10.0,,False,True,1.0,squared_hinge,5000,ovr,l2,42,1e-05,1
219A,Zuha,svm,42,3,img+text,standard,True,64,none,1530,0.5413229512501014,0.0628942303607862,,,0.6681289672851562,,,10.0,,True,True,1.0,hinge,5000,ovr,l2,42,1e-05,1
220A,Zuha,svm,42,3,img+text,standard,True,64,none,1530,0.6110889094612252,0.05196924717210368,,,0.040514469146728516,,,10.0,,False,True,1.0,squared_hinge,5000,ovr,l1,42,1e-05,1
221A,Zuha,svm,42,3,img+text,standard,True,64,none,1530,0.6082985559630109,0.04867993846869558,,,2.9019787311553955,,,10.0,,True,True,1.0,squared_hinge,10000,ovr,l2,42,1e-05,1
222A,Zuha,svm,42,3,img+text,standard,True,64,none,1530,0.6110889094612252,0.05196924717210368,,,0.032013893127441406,,,10.0,,False,True,1.0,squared_hinge,10000,ovr,l2,42,1e-05,1
223A,Zuha,svm,42,3,img+text,standard,True,64,none,1530,0.5448975873703423,0.06863846467587162,,,0.7866270542144775,,,10.0,,True,True,1.0,hinge,10000,ovr,l2,42,1e-05,1
224A,Zuha,svm,42,3,img+text,standard,True,64,none,1530,0.6110889094612252,0.05196924717210368,,,0.043024539947509766,,,10.0,,False,True,1.0,squared_hinge,10000,ovr,l1,42,1e-05,1
225A,Zuha,svm,42,3,img+text,standard,True,64,none,1530,0.6110889094612252,0.05196924717210368,,,8.616657257080078,,,10.0,,True,True,1.0,squared_hinge,50000,ovr,l2,42,1e-05,1
226A,Zuha,svm,42,3,img+text,standard,True,64,none,1530,0.6110889094612252,0.05196924717210368,,,0.026915550231933594,,,10.0,,False,True,1.0,squared_hinge,50000,ovr,l2,42,1e-05,1
227A,Zuha,svm,42,3,img+text,standard,True,64,none,1530,0.5842349938835358,0.03421767327730486,,,2.23477840423584,,,10.0,,True,True,1.0,hinge,50000,ovr,l2,42,1e-05,1
228A,Zuha,svm,42,3,img+text,standard,True,64,none,1530,0.6110889094612252,0.05196924717210368,,,0.03918266296386719,,,10.0,,False,True,1.0,squared_hinge,50000,ovr,l1,42,1e-05,1
229A,Zuha,svm,42,3,img+text,standard,True,64,none,1530,0.545916253061658,0.014886269310459378,,,0.5129141807556152,,,100.0,,True,True,1.0,squared_hinge,1000,ovr,l2,42,0.001,1
230A,Zuha,svm,42,3,img+text,standard,True,64,none,1530,0.6110889094612252,0.05196924717210368,,,0.03351569175720215,,,100.0,,False,True,1.0,squared_hinge,1000,ovr,l2,42,0.001,1
231A,Zuha,svm,42,3,img+text,standard,True,64,none,1530,0.6199391533738615,0.0021779972659682445,,,0.549771785736084,,,100.0,,True,True,1.0,hinge,1000,ovr,l2,42,0.001,1
232A,Zuha,svm,42,3,img+text,standard,True,64,none,1530,0.6110889094612252,0.05196924717210368,,,0.03777575492858887,,,100.0,,False,True,1.0,squared_hinge,1000,ovr,l1,42,0.001,1
233A,Zuha,svm,42,3,img+text,standard,True,64,none,1530,0.623216844264863,0.024288626658553632,,,1.7435107231140137,submissions\SVM_Zuha\svm_233A.csv,,100.0,,True,True,1.0,squared_hinge,5000,ovr,l2,42,0.001,1
234A,Zuha,svm,42,3,img+text,standard,True,64,none,1530,0.6110889094612252,0.05196924717210368,,,0.030808687210083008,,,100.0,,False,True,1.0,squared_hinge,5000,ovr,l2,42,0.001,1
235A,Zuha,svm,42,3,img+text,standard,True,64,none,1530,0.6092219480520253,0.04085958870043948,,,1.70164155960083,,,100.0,,True,True,1.0,hinge,5000,ovr,l2,42,0.001,1
236A,Zuha,svm,42,3,img+text,standard,True,64,none,1530,0.6110889094612252,0.05196924717210368,,,0.043624162673950195,,,100.0,,False,True,1.0,squared_hinge,5000,ovr,l1,42,0.001,1
237A,Zuha,svm,42,3,img+text,standard,True,64,none,1530,0.6338428469763363,0.036211864831847455,,,4.718234300613403,submissions\SVM_Zuha\svm_237A.csv,,100.0,,True,True,1.0,squared_hinge,10000,ovr,l2,42,0.001,1
238A,Zuha,svm,42,3,img+text,standard,True,64,none,1530,0.6110889094612252,0.05196924717210368,,,0.08365297317504883,,,100.0,,False,True,1.0,squared_hinge,10000,ovr,l2,42,0.001,1
239A,Zuha,svm,42,3,img+text,standard,True,64,none,1530,0.5947183847382197,0.03640669386874368,,,4.385713338851929,,,100.0,,True,True,1.0,hinge,10000,ovr,l2,42,0.001,1
241A,Zuha,svm,42,3,img+text,standard,True,64,none,1530,0.6159560725090928,0.04774654867816914,,,23.55352473258972,,,100.0,,True,True,1.0,squared_hinge,50000,ovr,l2,42,0.001,1
242A,Zuha,svm,42,3,img+text,standard,True,64,none,1530,0.6110889094612252,0.05196924717210368,,,0.08920478820800781,,,100.0,,False,True,1.0,squared_hinge,50000,ovr,l2,42,0.001,1
243A,Zuha,svm,42,3,img+text,standard,True,64,none,1530,0.5602361371234489,0.043171658642411875,,,14.483334302902222,,,100.0,,True,True,1.0,hinge,50000,ovr,l2,42,0.001,1
244A,Zuha,svm,42,3,img+text,standard,True,64,none,1530,0.6110889094612252,0.05196924717210368,,,0.1012885570526123,,,100.0,,False,True,1.0,squared_hinge,50000,ovr,l1,42,0.001,1
245A,Zuha,svm,42,3,img+text,standard,True,64,none,1530,0.545916253061658,0.014886269310459378,,,1.267744779586792,,,100.0,,True,True,1.0,squared_hinge,1000,ovr,l2,42,0.0001,1
246A,Zuha,svm,42,3,img+text,standard,True,64,none,1530,0.6110889094612252,0.05196924717210368,,,0.0829002857208252,,,100.0,,False,True,1.0,squared_hinge,1000,ovr,l2,42,0.0001,1
247A,Zuha,svm,42,3,img+text,standard,True,64,none,1530,0.6199391533738615,0.0021779972659682445,,,1.1611900329589844,,,100.0,,True,True,1.0,hinge,1000,ovr,l2,42,0.0001,1
248A,Zuha,svm,42,3,img+text,standard,True,64,none,1530,0.6110889094612252,0.05196924717210368,,,0.11716985702514648,,,100.0,,False,True,1.0,squared_hinge,1000,ovr,l1,42,0.0001,1
249A,Zuha,svm,42,3,img+text,standard,True,64,none,1530,0.623216844264863,0.024288626658553632,,,4.625608921051025,submissions\SVM_Zuha\svm_249A.csv,,100.0,,True,True,1.0,squared_hinge,5000,ovr,l2,42,0.0001,1
250A,Zuha,svm,42,3,img+text,standard,True,64,none,1530,0.6110889094612252,0.05196924717210368,,,0.0758061408996582,,,100.0,,False,True,1.0,squared_hinge,5000,ovr,l2,42,0.0001,1
251A,Zuha,svm,42,3,img+text,standard,True,64,none,1530,0.6092219480520253,0.04085958870043948,,,3.3273677825927734,,,100.0,,True,True,1.0,hinge,5000,ovr,l2,42,0.0001,1
252A,Zuha,svm,42,3,img+text,standard,True,64,none,1530,0.6110889094612252,0.05196924717210368,,,0.11299514770507812,,,100.0,,False,True,1.0,squared_hinge,5000,ovr,l1,42,0.0001,1
253A,Zuha,svm,42,3,img+text,standard,True,64,none,1530,0.6338428469763363,0.036211864831847455,,,6.723948240280151,submissions\SVM_Zuha\svm_253A.csv,,100.0,,True,True,1.0,squared_hinge,10000,ovr,l2,42,0.0001,1
254A,Zuha,svm,42,3,img+text,standard,True,64,none,1530,0.6110889094612252,0.05196924717210368,,,0.07251906394958496,,,100.0,,False,True,1.0,squared_hinge,10000,ovr,l2,42,0.0001,1
255A,Zuha,svm,42,3,img+text,standard,True,64,none,1530,0.5947183847382197,0.03640669386874368,,,3.9658894538879395,,,100.0,,True,True,1.0,hinge,10000,ovr,l2,42,0.0001,1
256A,Zuha,svm,42,3,img+text,standard,True,64,none,1530,0.6110889094612252,0.05196924717210368,,,0.09147524833679199,,,100.0,,False,True,1.0,squared_hinge,10000,ovr,l1,42,0.0001,1
257A,Zuha,svm,42,3,img+text,standard,True,64,none,1530,0.6159560725090928,0.04774654867816914,,,25.473970651626587,,,100.0,,True,True,1.0,squared_hinge,50000,ovr,l2,42,0.0001,1
258A,Zuha,svm,42,3,img+text,standard,True,64,none,1530,0.6110889094612252,0.05196924717210368,,,0.071990966796875,,,100.0,,False,True,1.0,squared_hinge,50000,ovr,l2,42,0.0001,1
259A,Zuha,svm,42,3,img+text,standard,True,64,none,1530,0.5602361371234489,0.043171658642411875,,,7.7689433097839355,,,100.0,,True,True,1.0,hinge,50000,ovr,l2,42,0.0001,1
260A,Zuha,svm,42,3,img+text,standard,True,64,none,1530,0.6110889094612252,0.05196924717210368,,,0.07575273513793945,,,100.0,,False,True,1.0,squared_hinge,50000,ovr,l1,42,0.0001,1
261A,Zuha,svm,42,3,img+text,standard,True,64,none,1530,0.545916253061658,0.014886269310459378,,,0.7392833232879639,,,100.0,,True,True,1.0,squared_hinge,1000,ovr,l2,42,1e-05,1
262A,Zuha,svm,42,3,img+text,standard,True,64,none,1530,0.6110889094612252,0.05196924717210368,,,0.06929612159729004,,,100.0,,False,True,1.0,squared_hinge,1000,ovr,l2,42,1e-05,1
263A,Zuha,svm,42,3,img+text,standard,True,64,none,1530,0.6199391533738615,0.0021779972659682445,,,0.860414981842041,,,100.0,,True,True,1.0,hinge,1000,ovr,l2,42,1e-05,1
264A,Zuha,svm,42,3,img+text,standard,True,64,none,1530,0.6110889094612252,0.05196924717210368,,,0.11430764198303223,,,100.0,,False,True,1.0,squared_hinge,1000,ovr,l1,42,1e-05,1
265A,Zuha,svm,42,3,img+text,standard,True,64,none,1530,0.623216844264863,0.024288626658553632,,,3.4682886600494385,submissions\SVM_Zuha\svm_265A.csv,,100.0,,True,True,1.0,squared_hinge,5000,ovr,l2,42,1e-05,1
266A,Zuha,svm,42,3,img+text,standard,True,64,none,1530,0.6110889094612252,0.05196924717210368,,,0.09262394905090332,,,100.0,,False,True,1.0,squared_hinge,5000,ovr,l2,42,1e-05,1
267A,Zuha,svm,42,3,img+text,standard,True,64,none,1530,0.6092219480520253,0.04085958870043948,,,3.0321319103240967,,,100.0,,True,True,1.0,hinge,5000,ovr,l2,42,1e-05,1
268A,Zuha,svm,42,3,img+text,standard,True,64,none,1530,0.6110889094612252,0.05196924717210368,,,0.10404396057128906,,,100.0,,False,True,1.0,squared_hinge,5000,ovr,l1,42,1e-05,1
269A,Zuha,svm,42,3,img+text,standard,True,64,none,1530,0.6338428469763363,0.036211864831847455,,,6.274178981781006,submissions\SVM_Zuha\svm_269A.csv,,100.0,,True,True,1.0,squared_hinge,10000,ovr,l2,42,1e-05,1
270A,Zuha,svm,42,3,img+text,standard,True,64,none,1530,0.6110889094612252,0.05196924717210368,,,0.07941985130310059,,,100.0,,False,True,1.0,squared_hinge,10000,ovr,l2,42,1e-05,1
271A,Zuha,svm,42,3,img+text,standard,True,64,none,1530,0.5947183847382197,0.03640669386874368,,,4.2189671993255615,,,100.0,,True,True,1.0,hinge,10000,ovr,l2,42,1e-05,1
272A,Zuha,svm,42,3,img+text,standard,True,64,none,1530,0.6110889094612252,0.05196924717210368,,,0.10816383361816406,,,100.0,,False,True,1.0,squared_hinge,10000,ovr,l1,42,1e-05,1
273A,Zuha,svm,42,3,img+text,standard,True,64,none,1530,0.6159560725090928,0.04774654867816914,,,25.04756784439087,,,100.0,,True,True,1.0,squared_hinge,50000,ovr,l2,42,1e-05,1
274A,Zuha,svm,42,3,img+text,standard,True,64,none,1530,0.6110889094612252,0.05196924717210368,,,0.07682204246520996,,,100.0,,False,True,1.0,squared_hinge,50000,ovr,l2,42,1e-05,1
275A,Zuha,svm,42,3,img+text,standard,True,64,none,1530,0.5602361371234489,0.043171658642411875,,,8.925973415374756,,,100.0,,True,True,1.0,hinge,50000,ovr,l2,42,1e-05,1
276A,Zuha,svm,42,3,img+text,standard,True,64,none,1530,0.6110889094612252,0.05196924717210368,,,0.1118316650390625,,,100.0,,False,True,1.0,squared_hinge,50000,ovr,l1,42,1e-05,1
277A,Zuha,svm,42,3,img+text,standard,True,64,balanced,1530,0.6119124072561593,0.019597058974293407,,,0.11084222793579102,,,0.01,balanced,True,True,1.0,squared_hinge,1000,ovr,l2,42,0.001,1
278A,Zuha,svm,42,3,img+text,standard,True,64,balanced,1530,0.6119124072561593,0.019597058974293407,,,0.06438088417053223,,,0.01,balanced,False,True,1.0,squared_hinge,1000,ovr,l2,42,0.001,1
279A,Zuha,svm,42,3,img+text,standard,True,64,balanced,1530,0.6025746551914434,0.014847031237329571,,,0.0700228214263916,,,0.01,balanced,True,True,1.0,hinge,1000,ovr,l2,42,0.001,1
280A,Zuha,svm,42,3,img+text,standard,True,64,balanced,1530,0.6165612716532117,0.003642404506083178,,,0.0776524543762207,,,0.01,balanced,False,True,1.0,squared_hinge,1000,ovr,l1,42,0.001,1
281A,Zuha,svm,42,3,img+text,standard,True,64,balanced,1530,0.6119124072561593,0.019597058974293407,,,0.07830023765563965,,,0.01,balanced,True,True,1.0,squared_hinge,5000,ovr,l2,42,0.001,1
282A,Zuha,svm,42,3,img+text,standard,True,64,balanced,1530,0.6119124072561593,0.019597058974293407,,,0.0571286678314209,,,0.01,balanced,False,True,1.0,squared_hinge,5000,ovr,l2,42,0.001,1
283A,Zuha,svm,42,3,img+text,standard,True,64,balanced,1530,0.6025746551914434,0.014847031237329571,,,0.07876873016357422,,,0.01,balanced,True,True,1.0,hinge,5000,ovr,l2,42,0.001,1
284A,Zuha,svm,42,3,img+text,standard,True,64,balanced,1530,0.6165612716532117,0.003642404506083178,,,0.05001401901245117,,,0.01,balanced,False,True,1.0,squared_hinge,5000,ovr,l1,42,0.001,1
285A,Zuha,svm,42,3,img+text,standard,True,64,balanced,1530,0.6119124072561593,0.019597058974293407,,,0.1221609115600586,,,0.01,balanced,True,True,1.0,squared_hinge,10000,ovr,l2,42,0.001,1
286A,Zuha,svm,42,3,img+text,standard,True,64,balanced,1530,0.6119124072561593,0.019597058974293407,,,0.07308459281921387,,,0.01,balanced,False,True,1.0,squared_hinge,10000,ovr,l2,42,0.001,1
287A,Zuha,svm,42,3,img+text,standard,True,64,balanced,1530,0.6025746551914434,0.014847031237329571,,,0.06916308403015137,,,0.01,balanced,True,True,1.0,hinge,10000,ovr,l2,42,0.001,1
288A,Zuha,svm,42,3,img+text,standard,True,64,balanced,1530,0.6165612716532117,0.003642404506083178,,,0.07405400276184082,,,0.01,balanced,False,True,1.0,squared_hinge,10000,ovr,l1,42,0.001,1
289A,Zuha,svm,42,3,img+text,standard,True,64,balanced,1530,0.6119124072561593,0.019597058974293407,,,0.11144709587097168,,,0.01,balanced,True,True,1.0,squared_hinge,50000,ovr,l2,42,0.001,1
290A,Zuha,svm,42,3,img+text,standard,True,64,balanced,1530,0.6119124072561593,0.019597058974293407,,,0.0857703685760498,,,0.01,balanced,False,True,1.0,squared_hinge,50000,ovr,l2,42,0.001,1
291A,Zuha,svm,42,3,img+text,standard,True,64,balanced,1530,0.6025746551914434,0.014847031237329571,,,0.07747673988342285,,,0.01,balanced,True,True,1.0,hinge,50000,ovr,l2,42,0.001,1
292A,Zuha,svm,42,3,img+text,standard,True,64,balanced,1530,0.6165612716532117,0.003642404506083178,,,0.08190679550170898,,,0.01,balanced,False,True,1.0,squared_hinge,50000,ovr,l1,42,0.001,1
